LP	source	translation	reference	HUMAN_score	sentBLEU
zh-en	尤其值得玩味的是政府对于饥饿民众们的回应，比如总统市民赫伯特·胡佛“别人的事我可管不了”的态度。	it is particularly interesting to note the government &apos;s response to the hungry people , such as president herbert hoover , &quot; i can &apos;t handle anything else . &quot;	especially savory are the accounts of the government &apos;s response to its hungry citizenry , like president herbert hoover &apos;s let-me-eat-cake attitude .	-0.440563317105596	0.206193
zh-en	质疑者对于2012年奥运会的怀疑是错误的，并且他们对于希思罗项目的怀疑也将被证明是错误的。	the question of those questioned was wrong with the suspicion of the 2012 olympic games , and they would have proved wrong with regard to the suspicion of the heathrow project .	the doubters were wrong on 2012 and they will be proved wrong on heathrow .	-0.43939192297931606	0.07434360000000001
zh-en	“我常常与中国旅游者打交道，看到他们来到俄罗斯旅游非常高兴。”	&quot; i have to do with the chinese tourists frequently , saw that they arrive at russian traveling to be happy . &quot;	&quot; i often deal with chinese tourists and i am very happen to see them travel to russia . &quot;	-0.429981913683273	0.11191
zh-en	该公司的解释是：该滤镜是对动漫角色致敬，而非讽刺亚洲人。	the company &apos;s explanation is : the filter to pay tribute to the comic roles , rather than satirical asians .	the company offered an explanation : the lens was meant as homage to anime characters , not as a caricature of asian people .	-0.422663501776404	0.0965367
zh-en	我们向纽约的马伽术联盟 (Krav Maga Federation) 大师 Rhon Mizrachi 请教，了解如何近距离应对持枪行凶者。	we in new york horse gamma-operative alliance ( krav maga federation ) master rhon mizrachi consult , and learn how to close deal with gun assailants .	we spoke to rhon mizrachi , new york-based grandmaster of the krav maga federation , to find out how to deal with gun-toting muggers at close range .	-0.421763112320512	0.13331400000000002
zh-en	吉林省林业厅表示，加强中俄两国虎、豹保护合作，不仅是中国东北虎、豹保护面临的十分紧迫的任务，也是维系俄罗斯虎、豹种群健康的当务之急。	the country &apos;s forestry bureau said it was a to the most urgent task not only for china of china and russia &apos;s tigers and leopards tiger , leopard protection , but also for the russian tiger and leopard protection , but also for the russian tiger and leopard protection , but also for the russian tiger and leopard population .	according to the jilin provincial forestry department , the cooperation on enhancing the protection of tigers and leopards of china and russia is not only quite pressing task for the protection of manchurian tigers and northeastern leopards , but also a priority to maintain the population health of tigers and leopards of russia .	-0.42084568966690505	0.125299
zh-en	中新网记者梳理发现，目前至少已有河北、吉林、天津、江西、四川、海南、甘肃、福建、北京等9个省市出台了居住证实施细则。	the chinese new network journalist combed and found that there were at least nine provinces : hebei , jilin , tianjin , jiangxi , sichuan , hainan , gansu , fujian and beijing .	chinanews journalist found that there are at least nine provinces and cities issuing rules for the implementation of residence permit , including hebei , jilin , tianjin , jiangxi , sichuan , hainan , gansu , fujian and beijing , etc .	-0.417746848003323	0.495375
zh-en	然而，普京先生持续冷淡的态度说明他什么都没有忘记。	however , mr. putin continues the desolate manner to explain that his anything had not forgotten .	but a lingering coolness emanating from mr putin showed that russia &apos;s leader has forgotten nothing .	-0.417449535032899	0.09083630000000001
zh-en	医生告诉薛大娘，慢性支气管炎想要根本治愈的可能性不大，平常坚持用药可有所缓解。	doctors told xue aunt , chronic bronchitis want to cure the basic is unlikely , usually adhere to medication may be alleviated .	doctors told xue that it was almost impossible to cure chronic bronchitis and such problems may be alleviated with medication .	-0.417157630503171	0.180882
zh-en	厦门翔安区东园村的张东红前几天刚把家中29寸的老电视，换成了65寸的大电视。	xiamen xiangan district park east of the village of chang dong-red a few days ago just brought home a 29 inch old tv , replaced by a 65 inch big screen tv .	zhang donghong , a villager of the east park village , xiamen xiang &apos;an district , changed his 29-inch old tv into a 65-inch tv just a few days before .	-0.41635106632863395	0.114304
zh-en	另外，在相同时间段，新西兰人口自然增长数量为２.８２万人。	in addition , in the same time period , the number of natural population growth in new zealand was 2.82m .	in addition , in the same period , new zealand &apos;s population increased by 28,200 .	-0.41485370253037795	0.340022
zh-en	我对自己在纽马基特取得的成绩感到高兴，因为30年前我就是从这里起步的。	i &apos;m pleased with the achievements of himself in newamit , because i started here 30 years ago .	i &apos;m very pleased for it to have happened at newmarket because this is where i landed 30 years ago .	-0.41274833629552404	0.20285599999999998
zh-en	据了解，香港潮人盂兰胜会已于2011年列入“国家级非物质文化遗产名录”。	it is understood that the hong kong boomers will have been included in the &quot; national intangible cultural heritage list &quot; in 2011 .	it is understood that the federation of hong kong chiu chow community organizations is listed as &quot; national intangible cultural heritage list &quot; in 2011 .	-0.4111792347577561	0.525859
zh-en	今年10月1日，国际货币基金组织将正式接纳人民币，成为ＳＤＲ（特别提款权）权重货币。	on october 1 this year , the international monetary fund will formally accept the renminbi as the weighted currency of the scr ( special drawing rights ) .	this october 1 , the international monetary fund will officially accept the yuan , which will become sdr weight currency .	-0.409690813831466	0.250374
zh-en	该合资公司表示：“AGL预计波特兰工厂将继续运营，也就是说这座冶炼厂将继续产生电力需求。”	&quot; expects that the portland factory will continue to operate , that is to say that the refinery will continue to produce electricity demand , &quot; the joint venture said . &quot;	&quot; agl expects the portland facility to continue to operate , meaning physical demand for electricity from the smelter will continue , &quot; it said .	-0.40715689826108703	0.174567
zh-en	“排名下降的原因是外资对于中期内巴西GDP发展的预期恶化。”	&quot; the fall is the expected deterioration of foreign capital for the development of brazil &apos;s gdp .	&quot; the reason for the ranking decline is that brazilian gdp growth is expected to worsen in the medium term . &quot;	-0.40213203070522396	0.107305
zh-en	为确保助学行动公正、公开、透明，本报今日起分批公示学子基本信息，今天公示第1—100名，接受读者监督。	in order to ensure that student action is fair , open and transparent , this paper is today published today to 100 , acceptance of readers supervision on the basis of public information .	in order to ensure that the student action is fair , open and transparent , the newspaper today announced the basic information of the students . the names of the first 100 students will be publicized today to receive the supervision of readers .	-0.39652175756083896	0.311988
zh-en	一直研究鲨鱼的 Julius Nielsen 说，据资料记载，有一头雌性小头睡鲨的年龄预计介于272岁至512岁之间，体长达五米。	the sharks have been julius nielsen said , according to records , one of the female &apos;s age is expected to head to sleep a shark from 272 to 512 aged aged up to five metres in length .	julius nielsen , who has been studying the sharks , says record goes to a female thought to be between 272 and 512 years old and is five metres in length	-0.394951496386679	0.132888
zh-en	从7月1号起，老客站，也就是乌鲁木齐南站的旅客列车就分步开行到了乌鲁木齐站。	from july 1st , the old passenger station , which is the passenger train of urumqi south station , arrived at urumqi station on a step-by-step basis .	from july 1 onwards , the old passenger station , that is , the passenger train of urumqi south station is shifted to urumqi station .	-0.3933712853091071	0.45069799999999993
zh-en	拜尔斯自由体操当中的一段——包括她标志性的翻腾串连的那一段，配的是拉丁音乐，而这段音乐正是她在与里约奥运会场馆仅有一街之隔住所里常听的。	it was a segment of the floor exercise , including her signature churning string , with latin music , which she often listened to in a one-street shelter with the rio olympic stadium .	a portion of her floor exercise routine - the one that includes her signature tumbling pass - is set to latin music that would fit right at home in the street right outside the rio olympic arena .	-0.393002186142687	0.09883919999999999
zh-en	我国的火星探测任务要一次实现环绕、着陆、巡视，这种形式在国外是从没有过的，国外曾拟一次实现环绕和着陆，但着陆失败了。	our country &apos;s mars exploration mission is to achieve a circular , landing and patrol , which has never been abroad , and it has been proposed to achieve a circle and land once , but the landing failed .	china &apos;s mars exploration mission aims to achieve surrounding , landing and patrolling at one time , which has never occurred in foreign countries . there was one time of surrounding and landing before in foreign countries , but the landing failed .	-0.391130013022057	0.275499
zh-en	鉴于海事局72小时扣押期限于8月7日上午9点届满，遇难者亲属于7日凌晨向法院提起财产保全申请。	due to the expiration of the 72-hour detention period of the maritime authority at 9 a.m. on 7 august , the relatives of the victims filed a full application to the court in the early hours of 7 july .	in view of the expiration of the 72 hours of detention period at 9 : 00 a.m. on august 7 in maritime bureau , the victims of relatives filed a deposit insurance application to the court in the morning of august 7 .	-0.39006981321362605	0.276008
zh-en	对于辩护人提出的被告人被抓时系未遂犯、未造成后果，认罪态度较好，建议对其从轻处罚的意见予以采纳。	in the case of an accused person who had been arrested , the defendant was not attempted , did not cause the consequences , and was guilty of a better accepted and recommended that he should adopt the light punishment .	as the defendant was attempted criminal , not resulting in terrible consequences and having good attitude toward admission of guilt while being caught , it is advisable to take the opinion of giving a lesser punishment .	-0.3868132158698879	0.084352
zh-en	该报还表示以色列代码已加入到列表中。	the newspaper also said that israel &apos;s code has been added to the list .	it adds that the code was now added .	-0.383884175614472	0.10826
zh-en	AGL表示，公司已在“终止活动预期”中减记了1.87亿美元的合同价值。	the agl stated that the value of the contract had been reduced by the company in terms of &quot; termination activities &quot; and the value of the contract value of $ 1.87 million .	agl said it had already written down the value of the contracts in its accounts by $ 187 million in &quot; anticipation of a termination event . &quot;	-0.373200088806415	0.132215
zh-en	据悉，国旗预计于11日运抵里约，奥组委收到国旗后会送到各个奥运场馆，整个过程将在中国驻巴西使领馆的监督之下完成。	it is reported that the national flag estimated that transported to rio on the 11th , after olympic organizing committee received the national flag , will deliver to each olympic venues , the entire process in brazil under legations and consulates will be completed in the supervision of china &apos;s .	it is reported that the flags are expected to arrive in rio on the 11th . then the olympic organizing committee will send the flags to various olympic venues after receiving the flag . the whole process will be under the supervision of the chinese embassy in brazil .	-0.372688001484826	0.222205
zh-en	格雷西亚是一只萌萌的雌性巨嘴鸟，浑身散发着热带雨林的气息。	grecia is a mengmeng &apos;s female toucan , the whole body is lending the breath of tropical rain forest .	gracia is a cute female toucan , exuding the breath of tropical rain forest .	-0.37225293563224604	0.421875
zh-en	联邦税已成为总统竞选中的一大问题。	federal taxes on the presidential election has become a huge problem .	federal tax rates have become an issue in the presidential election .	-0.3710272793703979	0.222425
zh-en	苏格兰皇家银行将为苏格兰客户所用，但不会回复原样。	the royal bank of scotland will provide scottish customers with , but not reply as it is .	royal bank of scotland will be used with scottish customers , but will not be initialised .	-0.364981807432009	0.32916
zh-en	2016年，北海新项目的支出预计不超过14亿美元，而过去五年的平均项目支出达到约70亿美元。	in 2016 , expenditures for the new north sea project were expected to exceed $ 1.4 billion , while the average project expenditure for the last five years amounted to approximately $ 70 billion .	less than $ 1.4 billion in spending on new projects in the north sea is expected in 2016 , compared with an average of around $ 7 billion in the past five years .	-0.364795134962089	0.129614
zh-en	AGL表示，公司已在“终止活动预期”中减记了1.87亿美元的合同价值。	agl said that the company has been in the “ termination of the activities expected to ” write down a 1 . 87 billion dollars of contract value .	agl said it had already written down the value of the contracts in its accounts by $ 187 million in &quot; anticipation of a termination event . &quot;	-0.35651342559153604	0.0877518
zh-en	另外，还有多个消息源声称，新一代iPhone将取消3.5mm耳机接口，转而使用蓝牙连接和充电接口，这将为苹果增加第二个扬声器提供空间。	moreover , many message sources claimed that new generation iphone will cancel the 3.5mm earphone connection , then uses the bluetooth connectivity and charge connection , this will increase the second speaker to provide the space for the apple .	in addition , there are a number of sources claiming that the new generation of iphone will have the 3.5mm headphone jack cancelled , and adopt bluetooth connection and charging interface instead , which will provide space for apple to add a second speaker .	-0.356380086917033	0.0782191
zh-en	他补充说：“令人遗憾的是，该房客没有为她与家人的行为而负任何责任，驱逐是康沃尔郡住房协会最后考虑的做法。”	he added : &quot; it is regrettable that the tenants are not for her and her family &apos;s behavior and liable for deportation is cornwall housing association finally approach . &quot;	he added : &apos; it is a shame that the tenant failed to accept any responsibility for the behaviour of her and her family as eviction is always the last course of action that cornwall housing considers .	-0.3543921606592221	0.154836
zh-en	张惠珍在女子射箭个人赛颁奖仪式结束后谈了自己的夺金感言，“直至最后都是尽可能地一发一发地射箭，可能是这带来了好结果，心满意足。	zhang huizhen talked about her gold medal after the women &apos;s archery award ceremony , &quot; until the end is to shoot as much as possible , it may be that this brings good results , satisfaction .	zhang huizhen talked about his gold winning after the women &apos;s individual awards ceremony of archery . &quot; i tried to shoot one by one until the last . maybe it is because this brings me good results and makes me contented . &quot;	-0.351794988434104	0.180723
zh-en	随着中亚班列的加密开行，西安铁路局新筑车站货运量逐年提升。	the freight volume of shin station in xi &apos;an railway bureau has been increased year by year with the encryption of the central asian .	with the increase of the operation of sino-asia freight trains , the freight volume of the xinzhu railway station of xi &apos;an railway bureau increased year by year .	-0.351700553234522	0.311224
zh-en	8月10日的新闻发布会上，术后康复的格雷西亚终于亮相，向人们展示它崭新的3D打印塑料鸟喙。	at a press conference on august 10 , the gracian , who was recovering from surgery , showed his new 3d print plastic bird .	at the press conference on august 10 , after postoperative rehabilitation , gresham finally appeared and showed people its brand new 3d printing plastic beak .	-0.349761104186693	0.265748
zh-en	河南省南阳市卧龙区人民法院审理查明，２０１５年９月３０日至１０月４日，被告人李会旺先后在桐柏县、南阳城区利用伪基站设备发送诈骗信息。	the trial by the people &apos;s court of wollongong district , nanyang city , henan province , found that from 30 september to 4 october 2005 , the defendant , li shengwang , used pseudo-base station equipment to send fraudulent information in the tongber and nanyang urban areas .	the court trial of nanyang wolong district people &apos;s court of henan province found that the defendant li huiwang sent fraud information through the pseudo-base station equipment in tongbai county and nanyang district between september 30 , 2009 and october 4 , 2009 .	-0.349288893289122	0.145541
zh-en	被合并支付机构应于公告之日起6个月内完成支付业务承接工作。	be combined the payment mechanism should be to the date of the announcement within 6 months of completion of the payment business to undertake the work .	the consolidated payment institution shall complete the payment service undertaking within 6 months from the date of the announcement .	-0.347419636340982	0.24180700000000002
zh-en	因此，在常规赛里，詹姆斯的数据很可能进一步下滑，他会把更多的重担分给欧文来承担，不过他仍然会轻松地成为联盟前三的球员。	so in the regular season , james &apos; data is likely to fall further and he will take more of the burden to owen , but he will still be easily the top three player in the league .	therefore , in the regular season , james &apos;s capability is likely to further decline , he will give more weight to owen to bear , but he will still easily become the league &apos;s top three players .	-0.345054019725447	0.32113800000000003
zh-en	如果长期熬夜，不仅心血管功能受影响，而且胃肠功能、免疫系统、神经内分泌系统都会受影响，甚至罹患肿瘤的风险也会增大。	if long-term stay up late , not only cardiovascular function affected , but the gastrointestinal function , the immune system , the neuroendocrine system are affected , even suffering from cancer , the risk also will increase .	if you stay up late , then your cardiovascular function will be affected , your gastrointestinal function , immune system , neuroendocrine system will also be affected , and even the risk of cancer will increase .	-0.342079693819415	0.224786
zh-en	解说员拜伦·麦克唐纳在女子4x200米自由泳接力赛决赛结束时，发表了一些自己的看法，当时他以为自己的麦克风已经关掉。	narrator byron mcdonald at the end of the women &apos;s 4x200 freestyle relay finals when he thought his microphone had been turned off .	commentator byron macdonald thought his mic was turned off when he started to dispense some of his own opinions at the end of the women &apos;s 4x200m freestyle relay final .	-0.34078659992793797	0.279384
zh-en	此次即将完成的交易首单也预示着青岛排污权交易试点工作正式拉开序幕,也将是全省排污权交易首单和全国城市级排污权交易首单。	the upcoming deal is also a prelude to the launch of a pilot work on pollution rights in qingdao , which will also be the first and national level of pollutant emissions trading in the province .	the upcoming first single transaction also indicates that qingdao emissions trading pilot will officially kick off . it will also be the first emissions trading in shandong and the first city-level emissions trading in china .	-0.33869140355856003	0.186864
zh-en	参加者可以参观中央大厅、时代展室、仙人掌休息室和茶室。	the participants can visit the central hall , the time exhibition room , the cactus restroom and teahouse .	attendees can tour the central hall , period rooms , cactus lounge and tea room .	-0.33850871165732505	0.21828499999999998
zh-en	普京先生周五告诉俄罗斯电视台说，伊万诺夫先生自己要求辞职并推荐了瓦伊诺先生来接任自己。	mr. putin on friday told russian television that mr. ivanov himself demanded the resignation and recommend the waj mr. jean to pick any of their own .	mr putin told a russian tv station on friday that mr ivanov had asked to leave the post , and recommended that mr vaino should replace him .	-0.33618462173247904	0.08055810000000001
zh-en	团队赛始终是最棒的。	the team is always best .	the team event is always the best .	-0.33291546890195095	0.306165
zh-en	塔吉克斯坦“阿维斯塔”通讯社11日援引塔央行的消息称，今年前7个月塔国的通货膨胀率为3.7%。	according to 塔央行 11日 , tajikistan &apos;s &quot; news agency , the rate of inflation in the first seven months of the year was 3.7 % .	on the 11th day of the month , the tajikistan &quot; avesta &quot; news agency , quoting the news of the central bank , said that the inflation rate of tajikistan in the first 7 months of this year was 3.7 % .	-0.32866356605566605	0.201237
zh-en	此前，济宁市老龄委、市财政局、市交通局下发《关于60—64周岁老年人半价乘坐城区公交车的通知》，该优惠政策从今年的9月1日正式实施。	previously , jining elderly commission , the municipal finance bureau , the municipal transportation bureau issued on the 60 — 64 years of age , the elderly half-price ride the city bus to the notice of the preferential policy from the year of 9 november 1 officially implemented .	prior to this , jining municipal committee for aging people , the municipal finance bureau , and the municipal department of transportation worked together to issue &quot; a notice for 60-64 years old people to take bus by half-price ticket &quot; . the preferential policy will be implemented formally since this september 1 .	-0.328644507329884	0.162242
zh-en	而在医生端，iBaby通过采取组织专家给基层医生开展在线讲座、同行交流、病例讨论等微讲座的形式，打破地域限制。	and at the doctor &apos;s end , ibaby through the organization of experts to grassroots doctors on-line lectures , peer exchanges , case discussions and other micro-lectures on the form of breaking the geographical restrictions .	at the doctor &apos;s side , ibaby breaks the geographical restrictions by taking the form of organizing experts to give grassroots doctors an online lecture , peer exchange , case discussion and so on .	-0.326628296643326	0.210633
zh-en	“一定要把从国内学到的才艺在俄罗斯发扬开来”。	&quot; be sure to develop the talent that has been learned from home in russia . &quot;	&quot; i must carry forward what i learned in china to apply to russia &quot; .	-0.319985578317575	0.102162
zh-en	上半场凯尔·布朗帮助南非队取得领先，但丹·诺顿在下半场凭借出色的脚法破门得分。	in the first half , kyle brown helped africa lead , but dan norton scored with a good 的 in the second half .	kyle brown put the boks ahead in the first half but dan norton with some dazzling footwork broke the line and scored under the posts in the second half .	-0.31971886894948603	0.28222800000000003
zh-en	去年，一名警官被指控因疏忽而致人死亡，指控的内容是2014年8月，她在帕耶讷附近的A1高速公路上撞击了一名男子并且致其死亡。	last year , a police officer was charged with negligence in the death of a man accused in august 2014 of hitting a man and causing her death on the a1 motorway near pareena .	last year a police officer was acquitted of causing death by negligence after she hit and killed a man who was lying on the a1 near paynerne one night in august 2014 .	-0.313620372593326	0.19861600000000001
zh-en	她的丈夫安德鲁·科补充道：“这也体现了美国人的饮食方式。”	&quot; it also reflects the way americans eat , &quot; added her husband , andrew ko .	her husband , andrew coe , added , &quot; it was also a message to americans about how to eat . &quot;	-0.309305881198715	0.214482
zh-en	该报还表示以色列代码已加入到列表中。	this newspaper also expressed that the israeli code has joined to the list .	it adds that the code was now added .	-0.303349735739892	0.132179
zh-en	首席执行官表示：“现在到了成为一家多品牌银行的时候，因为私下我们一直在探求如何成为一家更好的服务于客户的银行。”	the chief executive officer said : &quot; the present to became a multi-brand bank the time , in private how because we have been seeking become a better service in the bank of customer . &quot;	&quot; the time is right for us to move to the bank of brands , because underneath ( we &apos;ve been asking ) how do we focus on making this a better bank for customers ? &quot; said the chief executive .	-0.30247248611049105	0.114357
zh-en	社区法律中心每年将16万人拒之门外	the community law centre keeps 160,000 people out of doors every year	community legal centres turn away 160,000 people a year	-0.29886203463107003	0.155371
zh-en	犹太人大屠杀纪录片《浩劫》的作者克劳德·朗兹曼表达了他对凯宾斯基酒店的失望，并且在德国《法兰克福汇报》上发表了一封公开信。	captain claude landzman , the author of the jews massacre documentary &quot; holocaust &quot; , expressed his disappointment with the kempinski hotel and issued an open letter at the german &quot; frankfurt report &quot; .	claude lanzmann , an author of holocaust documentary &quot; shoah , &quot; vented his frustration at the kempinski bristol hotel in berlin , writing an open letter in the german outlet faz .	-0.29702646211845	0.12416400000000001
zh-en	军训日晒时间较长，防晒霜每隔两小时擦一次才能有持久效果，千万不要偷懒。	military training in the sun longer , sunscreens every two hours to wipe once in order to have a lasting effect , don &apos;t be lazy .	because you are exposed to sun longer during the military training , you have to apply the sunscreen products once every two hours to lengthen the effect . so keep doing it .	-0.29661520550781606	0.148162
zh-en	“我们需要展示让女性和男性都感觉自在的永恒而经典的裸体，而这次正是受此启发，”Shaw 在一次日历推介发布会上如是说。	&quot; we need to show that women and men feel at ease , timeless and classic nudity , and this time it was influenced by that , &quot; shaw in a calendar with briefing said .	&quot; we need to get back to showcasing timeless and classic nudity where women , as well as men , feel comfortable and inspired by these images of the female body , &quot; shaw said in a press release announcing the calendar .	-0.29504573474216805	0.18811
zh-en	兰越峰向媒体举报的各种所谓过度医疗的信息，均没有证据支持。	lang vietnam media reports to the peak of the so-called excessive medical information , there were no supporting evidence .	all information about the so-called over-medical treatment reported by lan yuefeng to the media do not have any evidence support .	-0.289231037289641	0.11137999999999999
zh-en	本届展会面向全球招商招展，特别是加大了对“一带一路”沿线国家和目标市场国家的邀请力度。	this exhibition will be open to the global audience , especially at the invitation of the country and target market countries along the road .	this trade show attracts investment and exhibition worldwide . in particular , it enhances the invitation on countries and target market countries related to the belt and road initiative .	-0.28338230153193605	0.158502
zh-en	从第一次划桨开始到现在，海伦·格拉芙和希瑟·斯坦宁已接受了220次惩罚性拉举训练，而她们在 Estacio da Lagoa夺得的这块金牌具有更非凡的的意义。	from the beginning of the first rowing to the present , helen graff and heather steinning have received 220 punitive training , and their gold medal at estacio da lagoa has a more remarkable meaning .	from the first stroke to the last , 220 punishing heaves into history , helen glover and heather stanning found added meaning in their golden moment at the estacio da lagoa .	-0.281814535644826	0.1192
zh-en	“这样可以减少对格雷西亚造成进一步侵入性伤害。”朗格对新华国际记者说。	&quot; this can reduce the risk of further invasive sexual harm to guerrero , &quot; langger told xinhua news agency .	&quot; this can reduce the risk of further intrusive damage to gracia , &quot; lange told xinhua international .	-0.280745207128359	0.43523999999999996
zh-en	2008年8月，在50米运动步枪三姿的比赛中以总成绩690.3环破奥运会纪录夺得金牌。	2008 年 8 months , in 50 m sports rifle three posture competition with a total score of 690 . 3 ring breaking the olympic record to win the gold medal .	in august , 2008 , she scored a gold and broke the olympic record for 690.3 rings in the 50-m sports rifle three positions .	-0.27204891451478697	0.120926
zh-en	而我们则面向女性。	and we are oriented towards women .	i do this for women .	-0.27161325191852803	0.24446199999999998
zh-en	你可以把自己变成一颗菠萝、一只狗或一个罗伊·利希滕斯坦画中的角色。	you can turn yourself into a pineapple , a dog , or a character in roy .	you can turn yourself into a pineapple , a dog or a character befitting a roy lichtenstein painting .	-0.269292291112597	0.6012029999999999
zh-en	提供包括在线学习、病例讨论、学术交流；同医院、同科室医生之间社交平台；医患关系或个人生活所需要的法律援助、创业支持等服务内容。	provide including online learning , case discussions , academic exchanges ; at the same hospitals , the same sections of the doctors between the social platforms ; the doctor-patient relationship or personal life needed legal assistance , entrepreneurial support and other services .	the following services are provided , including online learning , case discussion and academic exchange ; social platform for the exchange of doctors of the same hospital and department ; legal assistance , business support and other services required by doctor-patient relationship or personal life .	-0.26665412985963	0.285963
zh-en	按照这一标准，上个月高温天气天数最多的开州能领到330元，天数最少的城口则是80元，而酉阳最高温由于没达到高温标准外，所以没有高温津贴。	in line with this criterion , last month , the largest number of days of high temperatures can be reached in 330 yuan , the least of which is 80 yuan , while the most high temperatures in the city do not have high temperatures , so there are no high temperatures .	in accordance with this standard , people in kaizhou which has the highest number of high temperature can receive 330 yuan . and people in chengkou with the least days of high temperature can receive 80 yuan . and the maximum temperature of youyang did not meet the high temperature standards , so there is no high temperature allowance .	-0.264663730152198	0.0966224
zh-en	昨天，菲国中部警方进入雷伊泰省(Leyte)地区监狱，击毙1名“企图袭警”的受刑人。	yesterday , the central police of the first state entered the leyte regional prison in leyt ( leyte ) and killed a &quot; attempt to police &quot; .	yesterday , the central philippine police entered the prison of leyte area , killing a torturer who &quot; attempted assaulting the police &quot; .	-0.26085063758368304	0.202156
zh-en	我国从2007年开始进行试点,目前已有浙江、江苏等14个省(区、市)在全面推行。	china since 2007 to carry out pilot , now has zhejiang , jiangsu and other 14 provinces ( regions , municipalities ) in full implementation .	since its pilot in china in 2007 , it has been applied to 14 provinces ( autonomous regions and municipalities ) including zhejiang and jiangsu .	-0.25955346499772897	0.137828
zh-en	作为运动员，张彬彬和家人聚少离多，只有节假日才能回家，平时多靠电话联系。	as an athlete , zhang binbin and family gathered less , only holidays can go home , usually by telephone contact .	as an athlete , zhang binbin and her family are separate more than being together . as she can only return home during festivities , she mainly contacts family members by phone in other time .	-0.259168560300354	0.18465399999999998
zh-en	不是唯一的一个：一位推特用户很开心地发现其他人也看到了这些相似之处	it is not one of the only : a twitter person is happy to find that others also see these similarities similarly .	not the only one : one twitter user was very pleased that others also saw the similaritiest	-0.25865578198350503	0.13308399999999998
zh-en	“符合条件的老年人，持二代身份证到IC销售中心办理就可以；外地户口符合这个年龄的老年人也享受这个优惠。”	&quot; eligible elderly , holding a second-generation id card to the ic sales center for processing can be , the foreign account in line with the age of the elderly also enjoy this offer . &quot;	&quot; eligible old people may apply to ic sales center with his second generation id card . elderly people in this age bracket and with foreign accounts can also enjoy the preferential policy . &quot;	-0.25827720695426504	0.116701
zh-en	安装最后一段路面板并将之连接至扩大的北桥堡路面板之后，接下来需要完成北侧或者接近陆地一侧的剩余缺口合龙。	after installation of the last pavement board and connecting it to the enlarged north bridge boards , then you need to complete the remaining shortages of the north or near the surface of the land .	after installing the last road deck section and connecting it to the expanding north tower road deck , we then had to close the remaining gap on the north - or landward - side .	-0.256745373734186	0.18417999999999998
zh-en	一个国会小组在周四发布的报告中指出，美国中央司令部的官员更改了情报报告，将在伊拉克和叙利亚对抗伊斯兰国的战争情况描述得比实际情况更为乐观。	a congressional panel on thursday , according to the report , released by the u. s. central command officials changed the intelligence reports , the fight against islamic state in iraq and syria , describing the war situation than they actually are more optimistic .	officials from the united states central command altered intelligence reports to portray a more optimistic picture of the war against the islamic state in iraq and syria than events on the ground warranted , a congressional panel said in a report issued thursday .	-0.25638718629254004	0.216723
zh-en	一对来自法国的夫妻在活动现场逗留了近3个小时，并且在迷你花牌流动教室体验了一番。	a couple of couples from france have spent nearly three hours at the scene of the event and have experienced it in the mini-flower mobile classroom .	a french couple lingered at the scene for almost 3 hours and experienced a lot in the mini flower card flow classroom .	-0.2562840556864	0.12753399999999998
zh-en	本周，2016里约奥运会上长相酷似凯特王妃的法国自行车手波林·费朗德·普雷沃 (Pauline Ferrand Prevot) 受到了观众们的大力追捧。	this week , the french cyclist , who looks like the princess of kate at the 2016 rio olympics , was heavily pursued by the audience .	fans of the rio 2016 olympics this week have gone wild for french cyclist pauline ferrand-prevot , who has proven an impressive lookalike for the duchess of cambridge .	-0.253814783106302	0.0959441
zh-en	但是在其启蒙教练张亚杰反复做工作后，张彬彬又回到了厦门队。	but zhang bingley returned to xiamen , after his enlightenment coach zhang yayi repeated his work .	but after the repeated efforts of her enlightening teacher , zhang binbin returned to xiamen team .	-0.25069000433590194	0.16906500000000002
zh-en	8月12日，在德宏州芒市，组委会召开新闻发布会，介绍大赛的组织和开幕式筹备情况。	on august 12 , the committee held a press conference in mangzhou , texas , to introduce the organisational and opening events of the competition .	on august 12 , in de hong zhou mang city , the organizing committee held a press conference to introduce the organization and the opening ceremony .	-0.24892540869062602	0.334634
zh-en	据说，拉赫曼“在竞选时宣称给他投票是忠诚穆斯林教徒的宗教义务。”	rahman is said to be &quot; in the campaign claims to give his vote to a loyal muslim religious obligations . &quot;	rahman , it was said , &quot; ran his campaign on the basis that it was the religious duty of faithful muslims to vote for him . &quot;	-0.248296037496186	0.07848
zh-en	现场发现了不少攻击性武器的弹壳，由此可推断他们使用的是不同的攻击性武器。	the scene found a lot of offensive weapons , the shell casings , which can be inferred that they are using a different offensive weapons .	assault weapon-style shell casings , traced to different assault style weapons , littered the scene .	-0.247234518115865	0.12412999999999999
zh-en	日前，该涉案犯罪嫌疑人已被徐汇公安分局移送徐汇区检察院审查起诉。	a few days ago , that the suspect had been made to the police review xuhui district prosecutor &apos;s office for prosecution .	recently , the suspect involved was transferred by xuhui public security bureau to xuhui district procuratorate for prosecution .	-0.24642560158934898	0.14072
